ORF ID	Gene Name	Class(1:essential 2:nonessential 3:unknown)	Alternative Name	Map Position	Start(BP)	End(BP)	Length	Direction(0:+ 1:-)	Ncbi ID	Product	Swissprot Acc No	Note
786	ybiI	2	b0803   ECK0792   JW0788	18.048999786376953	837   413	837   679	267	1	1787022	DksA-type zinc finger protein	P41039;   Q8X7X0;	
787	ybiX	2	b0804   ECK0793   f237   f237a   JW5105	18.056299209594727	837   753	838   430	678	1	87081784	conserved protein    Fe(II)-dependent oxygenase superfamily	P75779; Q9R7S1;   Q8FJM6;   Q8X7W8;	putative enzyme
84	205	-1		18.049999237060547	837   906	853   223	15   318	-1				
788	fiu	2	b0805   ECK0794   f760   JW0790   ybiL	18.071800231933594	838   472	840   754	2   283	1	1787024	catecholate siderophore receptor Fiu	P75780;	ferric iron outer membrane transporter    TonB-dependent; siderophore receptor for ferri-dihydroxybenzoylserine    ferri-dihydroxybenzoate and other catecholate siderophores; surface receptor for colicins G    H    and E492; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0009279 - cell outer membrane; GO_process: GO:0006826 - iron ion transport
789	mcbA	2	b0806   ECK0795   f134   f134a   JW5106   ybiM	18.126699447631836	841   019	841   279	261	1	87081785	colanic acid mucoidy stimulation protein	P75781;   Q8FJM5;	
790	rlmF	2	b0807   ECK0796   JW5107   o335   ybiN	18.138200759887695	841   555	842   481	927	0	87081786	23S rRNA m(6)A1618 methyltransferase    SAM-dependent	P75782; Q9R3Q9;   Q8FJM4;   Q8X7W6;	
791	ybiO	2	b0808   ECK0797   f786   JW5108	18.158100128173828	842   478	844   703	2   226	1	87081787	mechanosensitive channel protein    intermediate conductance	P11666;   P75783; Q9R7S0; Q9R7S2; Q9ZBC5;   Q8FJM3;   Q8X7V5;	putative transport protein
85	206	-1		18.200000762939453	844   692	861   548	16   857	-1				
792	glnQ	2	b0809   ECK0798   JW0794	18.211700439453125	844   964	845   686	723	1	1787029	glutamine transporter subunit	P10346;   Q8FJM2;   Q8X4R8;	ATP-binding component of glutamine high-affinity transport system; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006542 - glutamine biosynthetic process
793	glnP	2	b0810   ECK0799   JW0795	18.22719955444336	845   683	846   342	660	1	1787030	glutamine transporter subunit	P10345; P76825;	glutamine high-affinity transport system; membrane component; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006542 - glutamine biosynthetic process
794	glnH	2	b0811   ECK0800   JW0796	18.244400024414062	846   481	847   227	747	1	1787031	glutamine transporter subunit	P10344;	periplasmic glutamine-binding protein; permease; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0006542 - glutamine biosynthetic process
795	dps	2	b0812   ECK0801   JW0797   pexB   vtm	18.26919937133789	847   631	848   134	504	1	1787032	Fe-binding and storage protein; stress-inducible DNA-binding protetin	P27430;   Q8FJM0;	global regulator    starvation conditions; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0042594 - response to starvation
796	rhtA	2	b0813   ECK0802   JW0798   ybiF	18.286500930786133	848   433	849   320	888	1	1787033	threonine and homoserine efflux system	P36545; P75784;	putative transmembrane subunit; GO_component: GO:0009274 - peptidoglycan-based cell wall
797	ompX	2	b0814   ECK0803   JW0799   ybiG	18.313199996948242	849   673	850   188	516	0	1787034	outer membrane protein X	P34210;   P36546;	GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0009279 - cell outer membrane
798	ybiP	2	b0815   ECK0804   f527   JW0800	18.32539939880371	850   237	851   820	1   584	1	1787035	putative hydrolase    inner membrane	P75785;   Q8FJL9;   Q8X7U5;	putative enzyme; GO_component: GO:0009274 - peptidoglycan-based cell wall
10263	mntS	2	b4705   ECK4517   rybA	18.365299224853516	852   092	852   220	129	1	452909626	Mn(2)-response protein    MntR-repressed		
800	mntR	2	b0817   ECK0807   JW0801   o155   o155b   ybiQ	18.372100830078125	852   406	852   873	468	0	1787038	DNA-binding transcriptional regulator of mntH	P75787;	
86	207	-1		18.3700008392334	852   663	868   760	16   098	-1				
801	ybiR	2	b0818   ECK0808   JW0802   o372	18.382099151611328	852   870	853   988	1   119	0	1787039	putative transporter	P75788; Q9R7R9;   Q8FJL7;   Q8X7T3;	GO_component: GO:0009274 - peptidoglycan-based cell wall
802	ybiS	2	b0819   ECK0809   f306   JW0803	18.407499313354492	854   047	854   967	921	1	1787040	L   D-transpeptidase linking Lpp to murein	P75789;	
803	ybiT	2	b0820   ECK0810   JW0804   o530	18.43199920654297	855   186	856   778	1   593	0	1787041	fused predicted transporter subunits of ABC superfamily: ATP-binding components	P75790;	putative ATP-binding component of a transport system; GO_component: GO:0005737 - cytoplasm
804	ybiU	2	b0821   ECK0811   f421   JW0805	18.471500396728516	857   019	858   284	1   266	1	1787042	hypothetical protein	P75791;   Q8X7S9;	
805	ybiV	2	b0822   ECK0812   f271   f271b   JW0806   supH	18.502099990844727	858   436	859   251	816	1	1787043	sugar phosphatase; preference for fructose-1-P    ribose-5-P and glucose-6-P	P09997; P76737;   P75792;	
806	ybiW	2	b0823   ECK0813   f810   JW0807   pflF	18.52280044555664	859   397	861   829	2   433	1	1787044	putative pyruvate formate lyase	P32674;   P75793;   Q8FJL5;	GO_process: GO:0006113 - fermentation
807	ybiY	2	b0824   ECK0814   f308   f308a   JW0808   pflE	18.575300216674805	861   835	862   734	900	1	226510931	putative pyruvate formate lyase activating enzyme	P32675;   P75794;   Q8X7S4;	GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006464 - protein modification process
87	208	-1		18.579999923706055	862   206	878   783	16   578	-1				
808	fsaA	2	b0825   ECK0815   fsa   JW5109   mipB   o244   ybiZ	18.59749984741211	862   865	863   527	663	0	87081788	fructose-6-phosphate aldolase 1	P32669;   P58423;   P78055; P77855; Q9R3X3;   Q8FJL3;	fructose-6-phosphate aldolase
809	moeB	2	b0826   chlN   ECK0816   JW0810	18.613399505615234	863   603	864   352	750	1	1787048	molybdopterin synthase sulfurylase	P12282;   Q8FJL2;   Q8X7S3;	molybdopterin biosynthesis; GO_process: GO:0006777 - Mo-molybdopterin cofactor biosynthetic process
810	moeA	2	b0827   bisB   chlE   ECK0817   JW0811   narE	18.629600524902344	864   352	865   587	1   236	1	1787049	molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein	P12281;   Q8FJL1;   Q8X6W6;	molybdopterin biosynthesis; GO_process: GO:0006777 - Mo-molybdopterin cofactor biosynthetic process
811	iaaA	2	b0828   ECK0818   JW0812   spt   ybiK	18.660600662231445	865   791	866   756	966	0	1787050	Isoaspartyl peptidase	P37595; P75795;   Q8CW89;	putative asparaginase; GO_process: GO:0009063 - cellular amino acid catabolic process
812	gsiA	2	b0829   ECK0819   JW5897   o612   yliA	18.681100845336914	866   743	868   614	1   872	0	145693107	glutathione transporter ATP-binding protein    ABC superfamily	P33916;   P75796; Q9R3H8;	putative ATP-binding component of a transport system; GO_component: GO:0005737 - cytoplasm
813	gsiB	2	b0830   ECK0820   JW5111   o512   o512a   yliB	18.721900939941406	868   634	870   172	1   539	0	1787052	glutathione periplasmic binding protein    ABC superfamily transporter	P23847;   P75797; Q9R7R5; Q9R7R7; Q9R7R8;	putative transport protein; GO_component: GO:0042597 - periplasmic space
88	209	-1		18.75	870   124	889   838	19   715	-1				
814	gsiC	2	b0831   ECK0821   JW0815   o306   o306a   yliC	18.755399703979492	870   190	871   110	921	0	1787053	glutathione transporter    permease component    ABC superfamily	P37316;   P75798;	putative transport system permease protein; GO_component: GO:0019866 - organelle inner membrane
815	gsiD	2	b0832   ECK0822   JW0816   o303   o303a   yliD	18.775299072265625	871   113	872   024	912	0	1787054	glutathione transporter    permease component    ABC superfamily	P37315;   P75799;	putative transport system permease protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
816	yliE	2	b0833   ECK0823   JW0817   o782	18.798799514770508	872   202	874   550	2   349	0	1787055	putative membrane-anchored cyclic-di-GMP phosphodiesterase	P75800;	
817	yliF	2	b0834   ECK0824   JW0818   o442	18.849599838256836	874   558	875   886	1   329	0	1787056	putative membrane-anchored diguanylate cyclase	P75801;	
818	rimO	2	b0835   ECK0825   f441   f441b   JW0819   yliG	18.879199981689453	875   933	877   258	1   326	1	1787057	ribosomal protein S12 methylthiotransferase; radical SAM superfamily	P75802;   Q8FJK5;	
819	bssR	2	b0836   ECK0826   JW0820   o127   o127a   yliH	18.91230010986328	877   471	877   854	384	0	1787059	repressor of biofilm formation by indole transport regulation	P75803;	putative receptor
820	yliI	2	b0837   ECK0827   JW0821   o371	18.92300033569336	877   965	879   080	1   116	0	1787060	soluble aldose sugar dehydrogenase	P75804; Q9R7R6;   Q8CW87;   Q8X6U6;	putative dehydrogenase
821	gstB	2	b0838   ECK0828   f210   f210a   JW0822   yliJ	18.94700050354004	879   077	879   703	627	1	87081789	glutathione S-transferase	P75805; Q9R7R4;   Q8X6U4;	putative transferase
164	opr	2		18.950000762939453	879   132	879   132	0	0				
822	dacC	2	b0839   ECK0829   JW0823	18.96579933166504	879   950	881   152	1   203	0	1787062	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 6a)	P08506; P77287;   Q8CW86;   Q8X6U3;	D-alanyl-D-alanine carboxypeptidase; penicillin-binding protein 6; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0042493 - response to drug
823	deoR	2	b0840   ECK0830   JW0824   nucR   nupG   tsc	18.992700576782227	881   199	881   957	759	1	1787063	DNA-binding transcriptional repressor	P06217;   P09452; P76653;   Q8FE18;   Q8XCS5;	transcriptional repressor for deo operon    tsx    nupG; GO_component: GO:0005737 - cytoplasm; GO_function: GO:0016564 - transcription repressor activity; GO_process: GO:0015949 - nucleobase    nucleoside and nucleotide interconversion; GO_process: GO:0006350 - transcription
824	ybjG	2	b0841   bcrC   ECK0831   f198   JW5112	19.010299682617188	882   015	882   611	597	1	1787064	undecaprenyl pyrophosphate phosphatase	P75806;   Q8FJK3;   Q8X6U1;	GO_component: GO:0009274 - peptidoglycan-based cell wall
89	210	-1		19.020000457763672	882   540	897   834	15   295	-1				
165	cmlA	2		19.030000686645508	882   844	882   844	0	0				
825	mdfA	2	b0842   cmlA   cmr   ECK0832   JW0826   mdfA   o410	19.029300689697266	882   896	884   128	1   233	0	1787065	multidrug efflux system protein	P39386;   Q46966; P71226; P75807;	proton motive force efflux pump; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0042493 - response to drug
826	ybjH	2	b0843   ECK0833   f94   f94a   JW0827	19.056699752807617	884   169	884   453	285	1	1787066	hypothetical protein	P75808;   Q8CW85;   Q8X6U0;	
827	ybjI	2	b0844   ECK0834   f262   f262a   JW5113	19.064699172973633	884   539	885   354	816	1	87081790	FMN and erythrose-4-P phosphatase	P75809;	
828	ybjJ	2	b0845   ECK0835   f402   f402b   JW0829	19.082199096679688	885   354	886   562	1   209	1	1787068	putative transporter	P75810;	putative DEOR-type transcriptional regulator
829	ybjK	2	b0846   ECK0836   JW5114   o178   o178b	19.11009979248047	886   646	887   182	537	0	1787069	putative DNA-binding transcriptional regulator	P75811;	putative DEOR-type transcriptional regulator
10055	rybB	2	b4417   ECK0837   JWR0227   p25	19.121999740600586	887   199	887   277	79	1		sRNA antisense regulator of ompC and ompW mRNA instability    Hfq-dependent		identified in a large scale screen
830	ybjL	2	b0847   ECK0838   f561   JW0831   livX	19.12540054321289	887   357	889   042	1   686	1	1787071	putative transporter	P60869; P71206; P75812;   P60870; P71206; P75812;   P60871; P71206; P75812;   P60872; P29211; P76732; Q8X537;   P60873; P29211; P76732; Q8X537;	putative transport protein
166	adhB	2		19.139999389648438	887   947	887   947	0	0				
831	ybjM	2	b0848   ECK0839   JW0832   o125   o125a	19.167499542236328	889   312	889   689	378	0	1787072	inner membrane protein	P75813;   Q8FJF4;	
832	grxA	2	b0849   ECK0840   grx   JW0833	19.176300048828125	889   719	889   976	258	1	1787073	glutaredoxin 1    redox coenzyme for ribonucleotide reductase (RNR1a)	P00277;   Q8FJF3;   Q8X6S5;	glutaredoxin1 redox coenzyme for glutathione-dependent ribonucleotide reductase
834	ybjC	2	b0850   ECK0841   JW0834	19.185300827026367	890   136	890   423	288	0	1787074	conserved protein    DUF1418 family	P46119;   Q8FJF2;   Q8X6S3;	
833	nfsA	2	b0851   ECK0842   JW0835   mda18   mdaA   snrA   ybjB	19.191200256347656	890   407	891   129	723	0	1787075	nitroreductase A    NADPH-dependent    FMN-dependent	P17117;   Q8FJF1;   Q8X6S1;	GO_process: GO:0009061 - anaerobic respiration
835	rimK	2	b0852   ECK0843   JW0836   nek   o300	19.20800018310547	891   190	892   092	903	0	1787076	ribosomal protein S6 modification protein	P17116; P75814;   Q8FJF0;	GO_component: GO:0005737 - cytoplasm; GO_function: GO:0003735 - structural constituent of ribosome; GO_process: GO:0006412 - translation
836	ybjN	2	b0853   ECK0844   JW0837   o158	19.229400634765625	892   180	892   656	477	0	1787077	negative regulator of motility; multicopy suppressor of coaA(Ts)	P75815;	putative sensory transduction regulator
837	potF	2	b0854   ECK0845   JW0838	19.24720001220703	893   007	894   119	1   113	0	1787078	putrescine transporter subunit: periplasmic-binding component of ABC superfamily	P31133; P77289;   Q8CW84;   Q8X6R4;	periplasmic putrescine-binding protein; permease protein; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0006596 - polyamine biosynthetic process; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0015847 - putrescine transport
838	potG	2	b0855   ECK0846   JW5818	19.2731990814209	894   214	895   347	1   134	0	87081791	putrescine transporter subunit: ATP-binding component of ABC superfamily	P31134;   Q8FJE9;   Q8X6R1;	ATP-binding component of putrescine transport system; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006596 - polyamine biosynthetic process; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0015847 - putrescine transport
839	potH	2	b0856   ECK0847   JW0840	19.297800064086914	895   357	896   310	954	0	1787080	putrescine transporter subunit: membrane component of ABC superfamily	P31135;   Q8FJE8;   Q8X6Q9;	putrescine transport protein; permease; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006596 - polyamine biosynthetic process; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0015847 - putrescine transport
840	potI	2	b0857   ECK0848   JW0841	19.318300247192383	896   307	897   152	846	0	1787081	putrescine transporter subunit: membrane component of ABC superfamily	P31136;   Q8X4N9;	putrescine transport protein; permease; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006596 - polyamine biosynthetic process; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0015847 - putrescine transport
90	211	-1		19.329999923706055	896   945	916   922	19   978	-1				
841	ybjO	2	b0858   ECK0849   JW0842   o162	19.337799072265625	897   212	897   700	489	0	1787082	inner membrane protein    DUF2593 family	P75816;	
842	rlmC	2	b0859   ECK0850   JW0843   o375   o375a   rumB   ybjF	19.349199295043945	897   741	898   868	1   128	0	1787083	23S rRNA m(5)U747 methyltransferase    SAM-dependent	P75817; Q9R7R3;   Q8FJE7;   Q8X6Q5;	putative enzyme; GO_process: GO:0009451 - RNA modification
843	artJ	2	b0860   ECK0851   JW0844	19.37779998779297	899   067	899   798	732	1	1787085	arginine binding protein    periplasmic	P30860; P77547;   Q8CW83;   Q8X6Q0;	arginine 3rd transport system periplasmic binding protein; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0006526 - arginine biosynthetic process
844	artM	2	b0861   ECK0852   JW0845	19.399799346923828	900   089	900   757	669	1	1787086	arginine transporter subunit	P30862; P77311;	arginine 3rd transport system permease protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006526 - arginine biosynthetic process; GO_process: GO:0009063 - cellular amino acid catabolic process
845	artQ	2	b0862   ECK0853   JW0846	19.414199829101562	900   757	901   473	717	1	1787087	arginine transporter subunit	P30861; P77290;   Q8X6P2;	arginine 3rd transport system permease protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006526 - arginine biosynthetic process
846	artI	2	b0863   ECK0854   f243   JW0847	19.429800033569336	901   480	902   211	732	1	1787088	arginine transporter subunit	P30859; P77640;   Q8CW82;   Q8X6N9;	arginine 3rd transport system periplasmic binding protein; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0006542 - glutamine biosynthetic process
847	artP	2	b0864   ECK0855   JW0848	19.445999145507812	902   229	902   957	729	1	1787089	arginine transporter subunit	P30858; P77355;	ATP-binding component of 3rd arginine transport system; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006526 - arginine biosynthetic process
